CodeSection,fips,total,black_percent,hispanic_percent,Black (Non-Hispanic),White (Non-Hispanic),Hispanic,American Indian or Alaskan Native,Asian or Pacific Islander,MISSING,Other
11-178,83,2,0,0,0,2,0,0,0,0,0
11-167,680,1,100,0,1,0,0,0,0,0,0
11-160,125,2,50,0,1,1,0,0,0,0,0
11-16;36-106(A),670,3,0,0,0,2,0,0,0,1,0
11-143,610,1,0,0,0,0,0,0,1,0,0
11-13.1,165,1,0,0,0,1,0,0,0,0,0
11-13-6(C),510,1,0,100,0,0,1,0,0,0,0
11-13-2(A),510,1,0,100,0,0,1,0,0,0,0
11-120,3,13,7.69,7.69,1,11,1,0,0,0,0
11-116,762,1,100,0,1,0,0,0,0,0,0
11-113,3,2,0,0,0,2,0,0,0,0,0
11-110.1,9,5,40,60,2,0,3,0,0,0,0
11-110,9,1,0,0,0,1,0,0,0,0,0
11-106A.6,761,1,0,0,0,0,0,0,1,0,0
11-106.A.3,761,1,0,0,0,1,0,0,0,0,0
11-106.A.1,761,2,50,0,1,1,0,0,0,0,0
11-106,761,1,0,0,0,1,0,0,0,0,0
11-105.D,761,2,0,0,0,0,0,0,2,0,0
11-105.A,761,2,0,0,0,0,0,0,2,0,0
11-105,761,5,20,0,1,4,0,0,0,0,0
11-103,761,16,31.25,0,5,7,0,0,1,0,3
11-102,761,4,50,0,2,1,0,0,1,0,0
11-101,3,2,0,100,0,0,2,0,0,0,0
11-10-3(A),510,1,0,0,0,1,0,0,0,0,0
11-1.2/VMC,710,1,0,0,0,1,0,0,0,0,0
11-1.2/UMC,710,2,0,0,0,2,0,0,0,0,0
11-1.2/14.5-6,710,2,0,0,0,0,0,0,0,0,2
11-1.2,711,8,62.5,0,5,3,0,0,0,0,0
11-1.1,183,2,50,0,1,1,0,0,0,0,0
10AC20-670-20D,730,1,0,100,0,0,1,0,0,0,0
10A-20,47,1,0,0,0,1,0,0,0,0,0
1092.18 (A),107,1,0,0,0,1,0,0,0,0,0
109.5VUSBC,764,2,0,0,0,2,0,0,0,0,0
109.1/9-26,650,1,100,0,1,0,0,0,0,0,0
109.1-5-6,59,2,100,0,2,0,0,0,0,0,0
109.1-4-12(B),59,1,100,0,1,0,0,0,0,0,0
109.1-4-1(B),59,1,100,0,1,0,0,0,0,0,0
109.1-4-1,59,3,66.67,0,2,1,0,0,0,0,0
109-9,163,1,0,0,0,1,0,0,0,0,0
109-2,163,82,2.44,0,2,77,0,1,0,0,2
109-1B,570,1,0,0,0,1,0,0,0,0,0
109-1,163,308,7.79,0.32,24,258,1,1,2,6,16
1088.07(B),107,1,0,0,0,1,0,0,0,0,0
108.5.1,600,1,100,0,1,0,0,0,0,0,0
108.5-2,59,1,0,0,0,1,0,0,0,0,0
108.5-1,600,8,0,25,0,6,2,0,0,0,0
108.4/9-26,650,1,100,0,1,0,0,0,0,0,0
108.1VUSBC,764,2,0,0,0,2,0,0,0,0,0
108.1.1/36-106,13,10,10,0,1,8,0,0,1,0,0
108.1.1,153,14,28.57,0,4,7,0,0,2,1,0
